geoid,2012_population,2012_hispanic,2012_non_hispanic,2012_his_perc,2012_not_hispanic_prec,2012_median_income,2012_density,2013_population,2013_hispanic,2013_non_hispanic,2013_his_perc,2013_not_hispanic_prec,2013_median_income,2013_density,2014_population,2014_hispanic,2014_non_hispanic,2014_his_perc,2014_not_hispanic_prec,2014_median_income,2014_density,2015_population,2015_hispanic,2015_non_hispanic,2015_his_perc,2015_not_hispanic_prec,2015_median_income,2015_density,2016_population,2016_hispanic,2016_non_hispanic,2016_his_perc,2016_not_hispanic_prec,2016_median_income,2016_density,2017_population,2017_hispanic,2017_non_hispanic,2017_his_perc,2017_not_hispanic_prec,2017_median_income,2017_density,2018_population,2018_hispanic,2018_non_hispanic,2018_his_perc,2018_not_hispanic_prec,2018_median_income,2018_density,2019_population,2019_hispanic,2019_non_hispanic,2019_his_perc,2019_not_hispanic_prec,2019_median_income,2019_density,2020_population,2020_hispanic,2020_non_hispanic,2020_his_perc,2020_not_hispanic_prec,2020_median_income,2020_density,2021_population,2021_hispanic,2021_non_hispanic,2021_his_perc,2021_not_hispanic_prec,2021_median_income,2021_density,2022_population,2022_hispanic,2022_non_hispanic,2022_his_perc,2022_not_hispanic_prec,2022_median_income,2022_density
48029191504,1520.0,996.0,435.5,0.6973,0.3027,200365.0,596.10231,1485.5,994.0,437.5,0.6953,0.3047,200011.5,582.1513,1492.5,963.5,468.0,0.6748,0.3252,200777.0,586.58852,1487.5,966.5,465.0,0.6763,0.3237,200283.5,582.4831,1514.5,983.5,448.0,0.6888,0.3112,200959.0,593.6272,1469.5,1008.5,423.0,0.7058,0.2942,200437.5,577.46356,1484.5,999.0,432.5,0.6993,0.3007,201233.5,583.11503,1475.5,975.0,456.5,0.6818,0.3182,201317.0,579.62625,1493.5,941.5,490.0,0.6593,0.3407,200783.5,586.26492,1493.0,965.0,466.5,0.6763,0.3237,201082.5,585.07116,1431.5,896.0,535.5,0.6273,0.3727,200625.5,561.59517
48029191506,1924.0,1175.66667,708.66667,0.64007,0.35993,113621.0,1469.36039,1974.0,1130.33333,754.0,0.63273,0.36727,113566.0,1523.15115,1943.0,1126.33333,758.0,0.6294,0.3706,114097.0,1492.12141,1960.33333,1094.33333,790.0,0.59907,0.40093,114591.33333,1510.1199,1942.66667,1151.33333,733.0,0.62773,0.37227,113796.33333,1495.23191,1968.33333,1145.66667,738.66667,0.63907,0.36093,113281.0,1516.02496,1917.66667,1093.0,791.33333,0.60773,0.39227,113705.66667,1461.21026,1976.33333,1185.0,699.33333,0.6504,0.3496,113741.66667,1524.26985,1936.66667,1135.0,749.33333,0.62073,0.37927,113724.33333,1479.01569,1972.66667,1117.0,767.33333,0.6224,0.3776,113686.66667,1521.46509,1884.33333,1035.33333,849.0,0.57407,0.42593,113791.66667,1436.03003
48029131609,2679.66667,1722.33333,898.66667,0.6389,0.3611,75422.33333,1899.03006,2682.66667,1790.0,831.0,0.66257,0.33743,76076.66667,1911.72058,2649.66667,1672.0,949.0,0.6159,0.3841,75437.33333,1879.02188,2692.66667,1695.0,926.0,0.62857,0.37143,75537.66667,1905.49601,2678.0,1699.33333,921.66667,0.6229,0.3771,74717.66667,1908.98841,2665.0,1775.33333,845.66667,0.6609,0.3391,75212.66667,1906.86849,2670.66667,1694.0,927.0,0.62423,0.37577,74747.0,1904.12674,2667.0,1687.33333,933.66667,0.6209,0.3791,76226.0,1894.68471,2678.33333,1809.33333,811.66667,0.66657,0.33343,75711.0,1909.04691,2675.66667,1693.33333,927.66667,0.6259,0.3741,75404.0,1910.43757,2621.0,1573.66667,1047.33333,0.58023,0.41977,75433.66667,1853.80604
48029121905,2241.66667,1495.0,690.0,0.664,0.336,140757.66667,909.89194,2258.33333,1530.66667,654.33333,0.684,0.316,140192.66667,918.6698,2230.33333,1463.66667,721.33333,0.65267,0.34733,140701.66667,906.86056,2237.0,1477.0,708.0,0.655,0.345,140674.66667,910.31757,2209.0,1525.0,660.0,0.68433,0.31567,140144.0,895.68283,2219.66667,1543.0,642.0,0.68567,0.31433,141546.66667,899.90989,2265.66667,1521.0,664.0,0.68067,0.31933,140701.33333,919.76474,2228.0,1466.66667,718.33333,0.65533,0.34467,140924.0,904.83001,2223.0,1529.33333,655.66667,0.67733,0.32267,140940.66667,900.522,2233.0,1445.66667,739.33333,0.64,0.36,141326.33333,904.30081,2185.0,1380.66667,804.33333,0.613,0.387,140696.66667,885.61202
48029181003,2740.0,1635.0,1068.66667,0.54817,0.45183,41743.33333,5092.43649,2760.0,1631.33333,1072.33333,0.5585,0.4415,41806.33333,5120.85896,2731.33333,1575.66667,1128.0,0.53683,0.46317,41972.33333,5069.62165,2768.66667,1564.66667,1139.0,0.54217,0.45783,41605.0,5174.47815,2760.0,1517.0,1186.66667,0.52683,0.47317,41324.33333,5140.68495,2771.0,1569.33333,1134.33333,0.52683,0.47317,41401.0,5161.49828,2775.33333,1554.33333,1149.33333,0.53217,0.46783,41775.33333,5143.30607,2761.66667,1607.33333,1096.33333,0.54217,0.45783,42295.33333,5105.2069,2767.33333,1529.0,1174.66667,0.5185,0.4815,41524.66667,5158.58251,2767.33333,1529.33333,1174.33333,0.52183,0.47817,41465.33333,5133.56838,2703.66667,1430.66667,1273.0,0.48517,0.51483,41659.0,5012.97871
48029181004,3241.5,1968.5,1222.0,0.63895,0.36105,50920.5,3538.39834,3271.0,2061.5,1129.0,0.66145,0.33855,51583.0,3566.41628,3266.0,1998.0,1192.5,0.64695,0.35305,51106.0,3559.7886,3246.5,1980.0,1210.5,0.63345,0.36655,50731.0,3547.98568,3251.5,2071.0,1119.5,0.66245,0.33755,51587.0,3539.00779,3219.5,2064.0,1126.5,0.66395,0.33605,51221.5,3509.55944,3250.5,1971.0,1219.5,0.63345,0.36655,51164.0,3544.30117,3212.0,1913.5,1277.0,0.61645,0.38355,51275.0,3493.42952,3231.0,2014.0,1176.5,0.63745,0.36255,50409.0,3511.24239,3236.0,1967.0,1223.5,0.64545,0.35455,50855.5,3517.87006,3190.5,1810.0,1380.5,0.58545,0.41455,51242.5,3471.22655
48029191303,1735.0,1092.0,606.0,0.6433,0.3567,78231.0,745.05089,1778.0,1164.0,534.0,0.6853,0.3147,77759.0,763.51612,1737.0,1052.0,646.0,0.6193,0.3807,79100.0,745.90974,1724.0,1125.0,573.0,0.6623,0.3377,79025.0,740.32722,1732.0,1126.0,572.0,0.6633,0.3367,79090.0,743.76261,1716.0,1082.0,616.0,0.6373,0.3627,78484.0,736.89183,1746.0,1113.0,585.0,0.6553,0.3447,77251.0,749.77455,1758.0,1169.0,529.0,0.6883,0.3117,77361.0,754.92764,1708.0,1021.0,677.0,0.6013,0.3987,78386.0,733.45643,1722.0,1131.0,567.0,0.6663,0.3337,79109.0,739.46837,1698.0,1004.0,694.0,0.5913,0.4087,78250.0,729.16219
48029191304,1412.0,364.5,979.0,0.27395,0.72605,37330.5,1054.05069,1413.0,409.5,934.0,0.30845,0.69155,36676.0,1055.08918,1391.5,316.0,1027.5,0.23945,0.76055,36795.0,1041.89873,1387.5,374.5,969.0,0.28495,0.71505,36822.0,1038.80194,1398.0,342.5,1001.0,0.26145,0.73855,37115.5,1046.00596,1400.0,387.5,956.0,0.29345,0.70655,37120.0,1042.34384,1370.0,344.5,999.0,0.26095,0.73905,36667.0,1022.6671,1404.0,399.5,944.0,0.30145,0.69855,37246.5,1044.98755,1379.0,359.0,984.5,0.26945,0.73055,37127.5,1034.58109,1434.5,371.0,972.5,0.28295,0.71705,36684.0,1071.30023,1343.5,296.0,1047.5,0.22445,0.77555,37253.5,1005.03929
48029192300,1266.75,805.25,424.0,0.6323,0.3677,108811.25,1612.83743,1285.75,812.5,416.75,0.6328,0.3672,109124.5,1648.41958,1258.5,766.25,463.0,0.6038,0.3962,108510.75,1611.1038,1279.5,802.5,426.75,0.62205,0.37795,108972.5,1669.59126,1280.0,804.25,425.0,0.63155,0.36845,108730.0,1635.94901,1289.75,807.75,421.5,0.62805,0.37195,109049.0,1652.99492,1276.5,803.5,425.75,0.63605,0.36395,108801.75,1629.88506,1285.0,797.0,432.25,0.6208,0.3792,108586.0,1637.08538,1286.0,782.25,447.0,0.60555,0.39445,108568.0,1702.2797,1296.0,797.5,431.75,0.6263,0.3737,109017.0,1685.22932,1229.25,720.0,509.25,0.5623,0.4377,108730.75,1580.97706
48029181720,1833.0,1091.66667,687.66667,0.5902,0.4098,123768.33333,2798.32958,1811.66667,1128.0,651.33333,0.59353,0.40647,124227.66667,2822.33478,1848.33333,1124.0,655.33333,0.60687,0.39313,123985.0,2817.27663,1825.33333,1094.66667,684.66667,0.5972,0.4028,123981.33333,2783.80282,1825.66667,1077.66667,701.66667,0.58853,0.41147,123878.66667,2799.75393,1863.33333,1117.0,662.33333,0.58953,0.41047,124336.66667,2909.41239,1853.33333,1124.33333,655.0,0.59087,0.40913,124243.0,2906.34444,1842.66667,1142.66667,636.66667,0.59887,0.40113,123939.0,2842.42363,1852.0,1154.0,625.33333,0.60287,0.39713,123994.33333,2885.90814,1848.33333,1108.66667,670.66667,0.59453,0.40547,123498.66667,2867.21242,1779.33333,1014.66667,764.66667,0.5402,0.4598,124098.0,2710.68004
48029121120,2434.5,1170.5,1177.0,0.4906,0.5094,78895.0,1244.07879,2409.5,1141.5,1206.0,0.4711,0.5289,79389.0,1222.9837,2379.0,1140.0,1207.5,0.4741,0.5259,78818.0,1217.78286,2382.0,1059.0,1288.5,0.4426,0.5574,79500.0,1215.42562,2419.0,1150.0,1197.5,0.4811,0.5189,79555.5,1235.06746,2418.0,1163.0,1184.5,0.4871,0.5129,78696.0,1234.99308,2395.0,1161.5,1186.0,0.4821,0.5179,78103.0,1229.99822,2381.0,1137.5,1210.0,0.4741,0.5259,79741.5,1211.83254,2385.0,1142.0,1205.5,0.4776,0.5224,79156.5,1218.93288,2431.5,1135.5,1212.0,0.4686,0.5314,78677.5,1240.80611,2347.5,992.0,1355.5,0.4116,0.5884,78912.5,1197.02534
48029110700,963.0,230.0,646.0,0.262,0.738,18664.0,910.58577,972.0,212.0,664.0,0.242,0.758,19740.0,919.09592,919.0,237.0,639.0,0.27,0.73,18418.0,868.98061,974.0,266.0,610.0,0.304,0.696,19981.0,920.98706,964.0,228.0,648.0,0.26,0.74,18074.0,911.53134,942.0,236.0,640.0,0.269,0.731,19823.0,890.72876,952.0,271.0,605.0,0.309,0.691,19531.0,900.18448,918.0,241.0,635.0,0.275,0.725,19862.0,868.03504,924.0,255.0,621.0,0.291,0.709,19424.0,873.70847,915.0,217.0,659.0,0.248,0.752,18167.0,865.19832,876.0,184.0,692.0,0.21,0.79,18993.0,828.32101
48029191900,843.8,380.4,393.6,0.45826,0.54174,38647.8,1341.01632,855.2,392.6,381.4,0.46866,0.53134,38254.2,1366.94343,827.2,401.4,372.6,0.47686,0.52314,38554.2,1309.61797,822.8,393.6,380.4,0.47706,0.52294,38265.6,1310.93608,838.0,400.6,373.4,0.47326,0.52674,38433.6,1338.06523,841.4,388.6,385.4,0.46526,0.53474,38335.8,1336.64095,843.8,389.8,384.2,0.46586,0.53414,38585.8,1351.81231,798.0,383.0,391.0,0.45246,0.54754,38393.4,1264.85411,820.6,401.8,372.2,0.47846,0.52154,38421.2,1321.80208,820.6,380.6,393.4,0.45746,0.54254,38585.4,1292.30897,774.0,348.2,425.8,0.41326,0.58674,38487.4,1228.85594
48029131506,2904.0,1353.0,1473.5,0.4832,0.5168,65300.5,1496.56161,2910.5,1261.5,1565.0,0.4457,0.5543,66102.5,1493.27834,2916.5,1217.5,1609.0,0.4297,0.5703,66378.0,1502.08886,2841.0,1266.0,1560.5,0.4567,0.5433,66126.0,1467.61982,2892.0,1292.5,1534.0,0.4652,0.5348,66171.0,1482.36828,2845.0,1294.0,1532.5,0.4497,0.5503,66479.0,1468.71546,2881.5,1272.0,1554.5,0.4572,0.5428,65715.5,1483.62108,2903.0,1329.0,1497.5,0.4727,0.5273,65728.0,1497.06672,2864.0,1337.0,1489.5,0.4677,0.5323,66670.5,1484.04714,2881.0,1295.5,1531.0,0.4487,0.5513,65615.0,1498.20778,2826.5,1117.0,1709.5,0.3972,0.6028,65862.0,1461.85636
48029110300,996.33333,234.66667,694.66667,0.23663,0.76337,39599.0,2184.67947,961.0,241.66667,687.66667,0.24663,0.75337,39333.33333,2104.15292,957.66667,291.33333,638.0,0.29863,0.70137,39522.66667,2091.58347,1002.33333,269.0,660.33333,0.27397,0.72603,39373.66667,2201.35544,986.0,247.0,682.33333,0.25797,0.74203,40011.66667,2153.52003,979.0,277.66667,651.66667,0.28263,0.71737,39696.33333,2118.39864,979.33333,257.0,672.33333,0.2553,0.7447,39452.0,2135.16754,983.33333,259.0,670.33333,0.2643,0.7357,39770.33333,2156.08213,980.33333,257.0,672.33333,0.26197,0.73803,39662.66667,2154.84381,976.33333,291.0,638.33333,0.29597,0.70403,39389.0,2119.8307,929.33333,206.0,723.33333,0.2063,0.7937,39724.33333,2030.83301
48029192100,1172.0,599.0,532.0,0.5318,0.4682,77326.5,749.00474,1189.5,617.5,513.5,0.5468,0.4532,78266.5,762.77832,1167.0,572.0,559.0,0.5158,0.4842,77704.5,745.58788,1208.5,585.5,545.5,0.5143,0.4857,77081.5,775.42477,1195.0,555.5,575.5,0.4948,0.5052,77564.5,766.07266,1182.0,620.5,510.5,0.5498,0.4502,77926.0,757.52644,1173.5,573.0,558.0,0.5048,0.4952,77793.0,752.51958,1184.0,585.5,545.5,0.5263,0.4737,77496.0,759.73718,1171.0,571.0,560.0,0.5193,0.4807,77322.5,750.93776,1171.0,577.0,554.0,0.5228,0.4772,77700.5,750.26256,1131.0,529.5,601.5,0.4763,0.5237,77644.0,721.57732
48029121203,1094.25,442.5,608.0,0.46702,0.53298,33417.75,662.56648,1106.25,417.75,632.75,0.44752,0.55248,33326.5,665.73171,1101.75,443.25,607.25,0.47228,0.52772,33911.0,674.00535,1096.0,450.25,600.25,0.47778,0.52222,33430.5,664.04701,1094.5,441.5,609.0,0.47502,0.52498,33860.5,671.46309,1124.75,436.75,613.75,0.47278,0.52722,33609.0,679.54722,1093.75,435.0,615.5,0.46402,0.53598,33545.25,660.51589,1103.5,427.5,623.0,0.46602,0.53398,33664.0,672.55406,1127.25,459.75,590.75,0.48052,0.51948,33952.75,681.80092,1095.25,424.75,625.75,0.45828,0.54172,33239.0,663.20821,1050.5,378.0,672.5,0.40952,0.59047,33446.25,636.0582
48029171923,2465.5,1131.5,1292.25,0.49668,0.50332,81828.25,3114.7548,2491.5,1097.25,1326.5,0.48618,0.51382,82005.0,3173.45146,2462.0,1115.5,1308.25,0.48642,0.51358,82742.5,3125.00302,2466.0,1130.0,1293.75,0.48292,0.51707,82761.25,3117.10734,2488.0,1134.5,1289.25,0.48792,0.51207,82249.25,3139.33236,2472.25,1092.25,1331.5,0.48392,0.51608,81954.5,3135.47823,2488.25,1126.0,1297.75,0.49668,0.50332,81864.25,3171.8722,2477.0,1085.75,1338.0,0.48092,0.51907,81888.25,3131.36869,2486.75,1139.0,1284.75,0.50417,0.49582,82126.5,3152.70173,2498.5,1094.25,1329.5,0.48242,0.51758,82684.5,3172.99939,2423.75,969.0,1454.75,0.42768,0.57232,82219.5,3060.22654
48029181817,1596.0,693.5,864.0,0.44175,0.55825,79220.0,1657.0453,1618.5,644.0,913.5,0.40875,0.59125,80338.5,1670.22314,1592.5,690.0,867.5,0.44075,0.55925,80249.0,1653.3635,1597.0,715.0,842.5,0.45425,0.54575,79912.0,1649.95713,1613.5,672.0,885.5,0.42525,0.57475,79417.0,1676.19116,1602.5,713.0,844.5,0.45375,0.54625,80486.5,1667.21618,1588.5,716.5,841.0,0.45475,0.54525,80667.5,1640.2086,1623.0,673.5,884.0,0.42675,0.57325,80561.0,1675.90424,1586.5,714.5,843.0,0.45625,0.54375,79790.5,1644.31506,1641.5,731.5,826.0,0.46475,0.53525,79539.0,1695.82134,1557.5,613.0,944.5,0.38875,0.61125,79886.5,1613.84374
48029171912,1877.5,924.75,882.5,0.49972,0.50028,95628.5,1925.31124,1873.25,889.75,917.5,0.49448,0.50552,94914.75,1925.17681,1852.5,879.25,928.0,0.49122,0.50878,95315.5,1894.32046,1865.75,874.75,932.5,0.49273,0.50727,95328.0,1929.31713,1875.25,888.75,918.5,0.50422,0.49578,95357.0,1933.48769,1874.75,874.75,932.5,0.49172,0.50828,95198.0,1938.53032,1840.25,905.25,902.0,0.50872,0.49128,95065.0,1884.02331,1862.75,882.5,924.75,0.48848,0.51152,94894.75,1929.92076,1865.5,853.0,954.25,0.46922,0.53078,95540.0,1929.83962,1841.0,938.0,869.25,0.50522,0.49478,95271.0,1901.40482,1807.25,819.25,988.0,0.44998,0.55002,95342.5,1860.20004
48029191410,2005.0,809.66667,1145.33333,0.41917,0.58083,38478.0,3885.81647,2005.0,859.66667,1095.33333,0.4305,0.5695,38261.66667,3884.25556,2005.33333,909.33333,1045.66667,0.45483,0.54517,38228.66667,3905.91008,2016.0,867.0,1088.0,0.4315,0.5685,38298.0,3925.18647,2035.66667,891.0,1064.0,0.45617,0.54383,38468.0,3953.77329,2011.0,920.33333,1034.66667,0.45283,0.54717,38343.66667,3933.24634,2020.0,865.0,1090.0,0.4365,0.5635,38214.0,3929.80353,2011.0,835.33333,1119.66667,0.42983,0.57017,38340.0,3910.34467,1995.33333,914.0,1041.0,0.45817,0.54183,37989.0,3844.14803,2019.0,847.33333,1107.66667,0.4295,0.5705,38550.66667,3940.37626,1955.0,766.66667,1188.33333,0.38817,0.61183,38441.0,3773.97496
48029980004,0.0,0.0,0.0,0.033,0.967,0.0,0.0,0.0,0.0,0.0,0.06,0.94,0.0,0.0,0.0,0.0,0.0,0.034,0.966,0.0,0.0,0.0,0.0,0.0,0.061,0.939,0.0,0.0,0.0,0.0,0.0,0.014,0.986,0.0,0.0,0.0,0.0,0.0,0.045,0.955,0.0,0.0,0.0,0.0,0.0,0.045,0.955,0.0,0.0,0.0,0.0,0.0,0.043,0.957,0.0,0.0,0.0,0.0,0.0,0.021,0.979,0.0,0.0,0.0,0.0,0.0,0.066,0.934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48029121702,2451.33333,1803.33333,588.33333,0.76557,0.23443,80148.66667,1353.28268,2441.0,1783.66667,608.0,0.7559,0.2441,81045.66667,1351.32198,2427.0,1780.0,611.66667,0.75457,0.24543,80596.33333,1338.3199,2453.66667,1874.33333,517.33333,0.7929,0.2071,80713.33333,1357.97515,2432.0,1820.33333,571.33333,0.77557,0.22443,80369.66667,1348.25841,2469.66667,1757.66667,634.0,0.7459,0.2541,80420.0,1364.63804,2431.0,1835.66667,556.0,0.77457,0.22543,80648.0,1341.95698,2422.33333,1791.0,600.66667,0.75657,0.24343,80583.66667,1340.99487,2454.0,1720.0,671.66667,0.72857,0.27143,80822.33333,1358.32064,2450.0,1804.66667,587.0,0.76023,0.23977,81074.0,1354.50756,2391.66667,1671.66667,720.0,0.70857,0.29143,80635.33333,1323.42913
48029171401,2152.0,309.5,1831.0,0.1469,0.8531,54137.0,2235.81832,2224.0,220.0,1920.5,0.1044,0.8956,54858.0,2310.20792,2193.5,367.5,1773.0,0.1729,0.8271,54659.0,2279.30986,2204.5,281.0,1859.5,0.1314,0.8686,54351.0,2288.10647,2229.5,260.5,1880.0,0.1214,0.8786,53525.0,2314.94125,2165.0,307.5,1833.0,0.1464,0.8536,54153.0,2250.47818,2200.5,282.0,1858.5,0.1344,0.8656,54278.5,2284.75542,2217.0,291.5,1849.0,0.1394,0.8606,53368.5,2301.30051,2188.5,338.0,1802.5,0.1599,0.8401,53549.0,2269.56534,2198.5,263.5,1877.0,0.1229,0.8771,53715.5,2282.13068,2140.5,175.0,1965.5,0.0829,0.9171,54207.0,2223.88081
48029171402,2186.33333,214.66667,1912.33333,0.0945,0.9055,46762.33333,3059.78872,2181.0,213.66667,1913.33333,0.1065,0.8935,47296.66667,3051.55615,2178.0,222.66667,1904.33333,0.09617,0.90383,46775.0,3045.77168,2171.0,161.33333,1965.66667,0.0765,0.9235,46472.66667,3033.01566,2160.66667,204.66667,1922.33333,0.08783,0.91217,46703.66667,3018.18889,2166.0,272.0,1855.0,0.12817,0.87183,47334.33333,3028.46405,2191.33333,232.33333,1894.66667,0.10117,0.89883,46553.66667,3057.65385,2155.66667,171.33333,1955.66667,0.0765,0.9235,47475.66667,3008.90675,2191.33333,223.66667,1903.33333,0.1045,0.8955,46747.66667,3059.81427,2152.33333,210.0,1917.0,0.09517,0.90483,46525.0,3002.27728,2127.0,101.66667,2025.33333,0.0465,0.9535,46726.66667,2967.27318
48029191406,2215.0,1569.66667,574.33333,0.73793,0.26207,137224.0,1455.45038,2222.0,1611.33333,532.66667,0.75027,0.24973,137108.0,1458.16772,2183.0,1597.66667,546.33333,0.74827,0.25173,137815.33333,1434.40314,2199.66667,1598.0,546.0,0.7456,0.2544,137703.66667,1445.80315,2183.0,1629.33333,514.66667,0.7616,0.2384,138441.66667,1430.34366,2185.0,1539.66667,604.33333,0.7226,0.2774,137480.0,1435.36513,2228.66667,1605.0,539.0,0.7556,0.2444,137670.66667,1462.91862,2182.0,1582.66667,561.33333,0.74227,0.25773,137633.33333,1431.83783,2190.33333,1582.33333,561.66667,0.74327,0.25673,136919.0,1435.05032,2203.33333,1650.0,494.0,0.77127,0.22873,138271.0,1445.66061,2144.0,1481.33333,662.66667,0.69527,0.30473,137742.0,1405.10634
48029181403,2253.0,1274.66667,934.0,0.571,0.429,53899.33333,6434.52772,2293.0,1232.0,976.66667,0.54967,0.45033,54061.0,6553.17297,2281.66667,1263.33333,945.33333,0.563,0.437,53672.33333,6520.53729,2257.66667,1264.33333,944.33333,0.56067,0.43933,54326.66667,6448.5202,2264.0,1331.0,877.66667,0.59267,0.40733,54081.33333,6468.94464,2276.33333,1301.66667,907.0,0.58133,0.41867,54278.66667,6515.00606,2236.66667,1272.66667,936.0,0.571,0.429,53930.0,6393.84874,2248.0,1269.33333,939.33333,0.567,0.433,54121.66667,6427.91204,2291.0,1296.33333,912.33333,0.57767,0.42233,53445.33333,6549.82385,2241.0,1207.0,1001.66667,0.538,0.462,53828.66667,6402.25249,2208.66667,1159.0,1049.66667,0.51567,0.48433,54102.66667,6311.80012
48029191702,1973.25,1628.0,284.25,0.84032,0.15968,120110.5,1011.27349,1944.5,1634.5,277.75,0.84458,0.15542,120414.5,1001.97509,1963.25,1692.0,220.25,0.87782,0.12218,120657.0,1024.04878,1973.25,1689.0,223.25,0.86882,0.13118,120129.25,1011.14013,1952.0,1607.0,305.25,0.84282,0.15718,120746.0,1010.62668,1984.25,1633.75,278.5,0.86058,0.13942,120928.0,1027.35155,1963.0,1672.5,239.75,0.86058,0.13943,120158.25,1018.78507,1985.0,1631.75,280.5,0.85207,0.14793,120592.0,1032.20772,1980.5,1667.25,245.0,0.85657,0.14342,120643.5,1023.36467,1953.75,1659.25,253.0,0.85732,0.14268,120163.0,1009.57667,1912.25,1539.75,372.5,0.79732,0.20268,120574.75,983.12924
48029111000,874.66667,351.33333,469.0,0.43623,0.56377,55437.33333,1871.30146,896.0,374.33333,446.0,0.46023,0.53977,55328.33333,1903.50883,884.66667,354.66667,465.66667,0.44023,0.55977,54631.66667,1868.70429,852.66667,352.0,468.33333,0.4359,0.5641,55171.33333,1801.13799,904.0,357.66667,462.66667,0.44023,0.55977,55088.66667,1915.83803,886.33333,330.66667,489.33333,0.41223,0.58777,55356.66667,1886.61146,878.33333,372.0,448.33333,0.4599,0.5401,55599.0,1846.34502,889.66667,362.0,458.33333,0.44723,0.55277,55049.33333,1865.14657,855.66667,360.66667,459.33333,0.4449,0.5551,54948.33333,1786.04447,891.33333,348.33333,472.0,0.43523,0.56477,54798.0,1877.47912,820.33333,314.66667,505.66667,0.39157,0.60843,55043.33333,1721.57332
48029121112,2108.0,1049.0,997.5,0.5108,0.4892,62784.0,1086.95288,2104.0,1015.0,1031.5,0.4968,0.5032,62056.0,1089.15816,2110.0,975.0,1071.5,0.4753,0.5247,62385.5,1082.61407,2074.0,972.0,1074.5,0.4733,0.5267,61684.0,1064.43664,2105.5,963.5,1083.0,0.4703,0.5297,62144.0,1089.81442,2108.5,1076.0,970.5,0.5243,0.4757,62640.0,1087.35142,2124.0,972.5,1074.0,0.4733,0.5267,62736.0,1091.61578,2073.5,968.5,1078.0,0.4728,0.5272,62165.0,1067.27426,2098.0,1085.0,961.5,0.5293,0.4707,62322.0,1074.66716,2092.0,1040.0,1006.5,0.5073,0.4927,61559.5,1067.45754,2046.5,895.5,1151.0,0.4368,0.5632,62285.5,1051.686
48029192000,1199.6,639.6,501.2,0.63294,0.36706,34722.8,2481.29166,1188.2,634.4,506.4,0.61834,0.38166,35040.2,2394.4959,1203.4,689.6,451.2,0.65474,0.34526,34715.6,2440.64665,1184.4,669.6,471.2,0.63894,0.36106,34986.4,2424.99223,1175.4,622.8,518.0,0.60594,0.39406,35119.2,2348.90576,1207.0,650.8,490.0,0.62614,0.37386,34908.2,2451.6959,1182.8,683.4,457.4,0.65174,0.34826,34944.6,2393.33684,1171.0,663.2,477.6,0.63254,0.36746,34753.6,2344.26803,1189.6,644.4,496.4,0.62034,0.37966,35207.8,2436.5326,1213.8,631.2,509.6,0.61014,0.38986,34968.0,2502.37814,1140.8,591.8,549.0,0.57494,0.42506,34871.6,2285.92988
48029121402,3155.0,1620.66667,1492.66667,0.585,0.415,74918.66667,1970.95009,3175.0,1581.66667,1531.66667,0.591,0.409,74424.33333,1995.64237,3192.33333,1592.33333,1521.0,0.57967,0.42033,75066.33333,2000.17061,3171.0,1548.0,1565.33333,0.57733,0.42267,74758.66667,1989.42042,3155.33333,1599.33333,1514.0,0.57133,0.42867,74799.66667,1980.27815,3186.66667,1592.66667,1520.66667,0.58467,0.41533,75621.66667,1998.16697,3202.66667,1576.0,1537.33333,0.59567,0.40433,75217.33333,2010.3953,3131.0,1610.66667,1502.66667,0.58367,0.41633,75431.33333,1957.86338,3172.33333,1492.0,1621.33333,0.55467,0.44533,74825.33333,1981.97671,3158.66667,1513.33333,1600.0,0.56133,0.43867,74743.0,1979.01307,3113.33333,1412.33333,1701.0,0.525,0.475,75005.66667,1944.60027
48029131401,3043.5,1163.25,1842.5,0.41345,0.58655,79647.75,2472.21157,3068.5,1161.75,1844.0,0.40445,0.59555,78713.25,2492.54643,3052.25,1244.25,1761.5,0.43395,0.56605,78643.25,2496.41129,3032.75,1236.75,1769.0,0.42395,0.57605,78478.75,2459.95711,3046.25,1230.5,1775.25,0.4272,0.5728,78296.75,2478.63089,3053.5,1225.0,1780.75,0.42895,0.57105,78782.0,2482.72896,3059.5,1144.5,1861.25,0.40395,0.59605,79146.25,2488.72859,3081.0,1287.0,1718.75,0.4482,0.5518,78872.25,2517.04792,3048.0,1152.5,1853.25,0.41095,0.58905,78389.75,2482.61194,3059.75,1190.5,1815.25,0.42045,0.57955,79299.5,2485.16349,3005.75,1027.75,1978.0,0.36395,0.63605,78946.0,2435.55739
48029181730,1965.0,700.0,1236.0,0.35045,0.64955,69629.0,2511.24209,1986.0,718.0,1218.0,0.35595,0.64405,70649.5,2538.98259,1986.5,745.5,1190.5,0.37145,0.62855,69348.0,2536.03934,1989.5,746.0,1190.0,0.35845,0.64155,70379.5,2549.08753,2017.0,720.5,1215.5,0.36345,0.63655,70969.5,2580.85176,1973.5,673.0,1263.0,0.33695,0.66305,70667.5,2523.12562,1959.5,665.0,1271.0,0.32295,0.67705,69949.5,2503.17767,2000.0,668.0,1268.0,0.33345,0.66655,70785.5,2556.58131,1977.0,731.5,1204.5,0.35845,0.64155,69587.5,2522.65905,1980.5,679.0,1257.0,0.33145,0.66855,70403.5,2535.95222,1936.0,604.0,1332.0,0.29645,0.70355,70273.0,2471.86304
